protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
metaproteome,P07_C-F420393,GPM+22,positive,25060,1392618,107566,1030004,930557,610172,1332052,202298,834889,1037119,1151322,357923,1010005,532824,505799,538329,971946,1128495,1103466,227989,768367
metaproteome,P08_A-F420398,GPM+22,positive,46587,2395621,277769,1643773,1648048,936871,2096781,380814,1429962,1741455,1783712,688304,1355503,904481,761591,900433,1391125,1672875,1832558,290847,1020936
metaproteome,P08_B-F420403,GPM+22,positive,40943,2090942,223626,1456263,1436976,856187,1862106,343873,1266152,1561631,1614036,595677,1273557,798057,702359,802718,1286154,1490038,1602619,273880,956992
metaproteome,P08_C-F420408,GPM+22,positive,47370,2381573,267327,1652203,1662556,915109,2046750,382070,1415704,1741741,1765120,687265,1325269,884955,762780,883678,1339656,1634299,1824355,273447,980457
metaproteome,P09_A-F420413,GPM+22,positive,40535,2121696,215666,1408451,1493490,777724,1879197,346815,1234336,1487503,1599869,580100,1124801,807744,686666,845471,1188177,1432923,1632180,248688,829188
metaproteome,P09_B-F420419,GPM+22,positive,42672,2174459,225469,1434163,1537622,796855,1910831,354741,1285844,1533346,1648774,605403,1136761,828973,704228,873731,1204076,1444395,1664708,245883,831594
metaproteome,P09_C-F420424,GPM+22,positive,32826,1730741,179797,1144192,1212874,648643,1518482,291192,1030073,1224069,1347690,465703,948152,658012,575759,686421,992752,1176505,1337169,207885,717378
metaproteome,P10_A-F420430,GPM+22,negative,46157,2508286,275592,1703301,1780042,967761,2257417,430139,1506370,1666272,1930810,705823,1290841,1016283,817659,1082149,1403547,1644237,1931220,300136,1004390
metaproteome,P10_B-F420442,GPM+22,negative,31329,1701522,169829,1185642,1156671,712465,1591849,286598,1031019,1135832,1368194,469227,993905,688394,585243,766465,1054806,1181645,1324028,237927,780520
metaproteome,P10_C-F420445,GPM+22,negative,36358,1935724,203688,1320700,1337311,791636,1826398,335417,1170207,1280846,1551608,547453,1089652,787925,663818,875484,1181772,1320438,1496467,261307,849952
metaproteome,P11_A-F420469,GPM+22,positive,26758,1347630,192362,950171,1178595,498618,1201186,239483,918467,1018867,1087838,437603,659370,553244,451977,585044,735449,871110,1111615,121038,518137
metaproteome,P11_B-F420474,GPM+22,positive,14759,725793,89772,498012,564795,256953,629594,114667,460086,509663,571252,205761,374376,284208,239175,293534,409823,488605,585351,71864,277961
metaproteome,P11_C-F420479,GPM+22,positive,22323,1102398,136059,743498,888394,379240,946850,182035,692180,763420,870455,329739,503698,447598,359642,477688,578202,688428,869898,96071,384007
metaproteome,P12_A-F420484,GPM+22,positive,39577,2421491,234149,1757946,1770159,901936,2194818,378495,1400374,1740478,1821945,632944,1447447,924941,792598,894086,1517942,1903851,1974547,332812,1059294
metaproteome,P12_C-F420506,GPM+22,positive,39719,2244113,237784,1589999,1653520,841541,2031971,360167,1317789,1610298,1703179,611196,1317342,856298,727081,852517,1383976,1699259,1808716,305043,969406
metaproteome,P13_A-F420514,GPM+22,positive,131325,6957876,972736,4598088,5389267,2508854,5824070,1174864,4339517,5007070,4977852,2258838,3053502,2704060,2103425,2731676,3278259,4357929,5200780,580528,2370351
metaproteome,P13_B-F420522,GPM+22,positive,119110,6410608,922637,4236292,5005239,2371253,5413043,1098272,4044993,4633893,4609856,2124989,2837335,2513444,1947238,2529001,2994188,4055210,4808944,541309,2202883
metaproteome,P13_C-F420527,GPM+22,positive,117362,6538358,918180,4328863,5075285,2397476,5506848,1107959,4057461,4686044,4674107,2140735,2872552,2573123,1981715,2598497,3069734,4138309,4884297,561582,2247195
metaproteome,P14_A-F420533,GPM+22,positive,72082,3768050,499068,2504836,2909919,1385926,3245388,613676,2368788,2731882,2801781,1164112,1781653,1465674,1176019,1499850,1890084,2432493,2908730,331717,1329567
metaproteome,P14_B-F420538,GPM+22,positive,73328,3729907,501757,2469288,2859028,1384531,3231272,615618,2356022,2735254,2760973,1160811,1796613,1453461,1164443,1470280,1875240,2424440,2903119,326198,1341527
metaproteome,P14_C-F420543,GPM+22,positive,58119,3062540,402760,2013275,2268606,1145340,2660253,490198,1897609,2193170,2246671,939661,1510675,1180053,953501,1183494,1586420,2000930,2336968,292119,1139460
metaproteome,P15_A-F420548,GPM+22,negative,20358,1084623,97974,692280,680970,375738,896564,164976,571217,686109,772680,271636,520449,388690,336641,434083,558997,700263,808696,113992,378839
metaproteome,P15_B-F420553,GPM+22,negative,67213,3360706,451407,2225108,2583720,1230499,2903311,547098,2111636,2446125,2476598,1041346,1593381,1293759,1040144,1317306,1671242,2170740,2606817,293721,1193167
metaproteome,P16_A-F420579,GPM+22,positive,39528,2095678,229378,1505458,1497832,870003,1886095,361434,1275062,1574429,1612610,599377,1261769,825645,713198,827200,1262131,1494957,1655049,283987,941322
metaproteome,P16_B-F420584,GPM+22,positive,33179,1783100,195725,1303641,1269714,746824,1595854,304932,1089253,1346432,1353889,513043,1091626,693257,602443,692158,1077270,1290838,1414521,244072,808886
metaproteome,P16_C-F420589,GPM+22,positive,25604,1340210,135977,971446,915687,578481,1229796,231792,816006,1023555,1023302,376419,871831,519752,458443,523332,844630,983124,1084682,195303,639800
metaproteome,P17_A-F420594,GPM+22,negative,44397,2225784,259395,1448088,1565130,843646,1978673,371960,1314404,1547482,1681322,653676,1156157,846064,688710,891891,1235815,1454829,1681171,254759,881224
metaproteome,P17_B-F420600,GPM+22,negative,44870,2262205,291356,1506635,1660115,876537,2019876,381156,1403003,1641976,1703940,703661,1183370,864723,712437,878910,1254967,1497665,1721829,254926,910745
metaproteome,P17_C-F420605,GPM+22,negative,45447,2288381,287143,1505637,1655003,874907,2028802,381059,1382207,1628011,1716414,697448,1173916,864119,705780,884711,1247682,1492971,1728227,253434,903507
metaproteome,P18_A-F420610,GPM+22,positive,40060,2223077,206934,1467781,1437610,846419,2110823,374577,1266044,1402549,1790128,588737,1244974,915599,738952,1022408,1364406,1553963,1704786,279173,896371
metaproteome,P18_B-F420615,GPM+22,positive,38732,2109214,197000,1400348,1369667,833815,2069548,356941,1225631,1356412,1716648,570556,1224334,843733,712819,953093,1342172,1488794,1656825,272664,881824
metaproteome,P18_C-F420620,GPM+22,positive,35103,1732883,179642,1153141,1175588,696165,1668991,297127,1049902,1180835,1407198,489243,1004296,694823,588597,777818,1071863,1213308,1361938,216620,729017
metaproteome,P19_A-F420625,GPM+22,positive,55615,2845878,308000,1944383,2006466,1074889,2490524,490859,1694083,2063935,2088838,799340,1541825,1085586,890769,1068445,1528509,1921608,2232580,313061,1110306
metaproteome,P19_B-F420630,GPM+22,positive,53172,2804014,306472,1951985,1974970,1082737,2461601,482415,1659163,2049776,2043214,785447,1579061,1058527,890083,1025954,1550341,1933331,2197633,329425,1150274
metaproteome,P19_C-F420653,GPM+22,positive,48331,2502511,269897,1720736,1747326,961002,2181185,430425,1471410,1819908,1814547,697129,1392105,932783,784261,921806,1353818,1699072,1953937,288463,1007719
metaproteome,P20_A-F420658,GPM+22,positive,33156,1714398,182422,1146253,1128482,658796,1558518,281887,990675,1111702,1307951,473543,952357,665186,556470,696595,1039558,1170586,1289274,222301,734106
metaproteome,P20_B-F420663,GPM+22,positive,28986,1586160,166920,1084550,1030745,634602,1473312,261728,916321,1019374,1225203,437081,924151,624289,523352,649228,1006370,1119749,1202694,224849,717581
metaproteome,P20_C-F420668,GPM+22,positive,33729,1782879,187311,1182446,1168800,676276,1601681,289688,1018243,1138282,1349260,487050,959992,695828,573470,729799,1057662,1199961,1341488,224868,748393
metaproteome,P21_A-F420674,GPM+22,positive,65658,3077639,385651,2014047,2278436,1134026,2637798,509941,1881068,2272286,2306526,931567,1532835,1176284,1012953,1241056,1600541,1894859,2307528,306746,1136917
metaproteome,P21_B-F420679,GPM+22,positive,63818,3092175,387582,2045595,2285175,1147299,2662082,511960,1902824,2298354,2333678,943942,1559562,1188700,1033489,1249041,1637877,1918069,2314024,314117,1160506
metaproteome,P21_C-F420689,GPM+22,positive,65317,3151353,397992,2058506,2329348,1147246,2697817,513696,1931801,2304897,2349767,953578,1549377,1203818,1026395,1257508,1624338,1945138,2363307,306246,1143662
metaproteome,P22_A-F420694,GPM+22,positive,51958,2774495,315503,1885766,2066743,1032957,2400820,446350,1629074,2002959,2068803,823213,1433811,1045953,863691,1069713,1493079,1892181,2120684,305084,1081325
metaproteome,P22_B-F420701,GPM+22,positive,56770,3027870,369481,2052037,2316513,1124111,2615785,486165,1832072,2218667,2244566,930908,1523485,1139717,943572,1157141,1590759,2037030,2318998,311266,1147199
metaproteome,P22_C-F420706,GPM+22,positive,63326,3440606,422677,2297014,2622120,1272799,2966908,560159,2084424,2483516,2532080,1072645,1690495,1309592,1055403,1336949,1753120,2261041,2606741,345601,1281064
metaproteome,P23_A-F420711,GPM+22,negative,27245,1363996,126945,885603,900756,509319,1228260,212778,794725,876299,1122576,371039,733366,542621,449916,609139,849747,916573,1010014,166212,505469
metaproteome,P23_B-F420716,GPM+22,negative,25669,1332469,123634,875602,867811,510373,1213054,208785,770721,857168,1107705,359264,746909,531128,444129,585642,856529,917816,985492,173581,521274
metaproteome,P23_C-F420721,GPM+22,negative,25609,1261825,120987,851665,838873,498489,1169499,198613,750312,850812,1041925,356300,735601,496565,417807,555150,812000,881596,946312,169578,515833
metaproteome,P25_A-F420726,GPM+22,negative,56088,2784522,326684,1811649,1951477,1018350,2434471,452806,1666468,1963280,2057568,813051,1413212,1044570,879830,1099605,1507999,1790922,2099475,293977,1049968
metaproteome,P25_B-F420731,GPM+22,negative,56984,2779617,330844,1835678,1966968,1044675,2430617,462930,1658368,2018692,2081634,805880,1444679,1056738,891787,1116233,1523230,1804414,2116279,305897,1080168
metaproteome,P25_C-F420736,GPM+22,negative,54327,2700562,312744,1780650,1896218,999016,2353968,436540,1611260,1951962,1992401,775669,1399998,1006033,863010,1047879,1478890,1766034,2050830,285045,1028663
metaproteome,P27_A-F420759,GPM+22,negative,32222,1514681,150309,1025289,1085529,574461,1331069,254523,919425,1092375,1169846,417751,805149,587366,474956,628439,840909,1052246,1216566,167249,609982
metaproteome,P27_B-F420764,GPM+22,negative,25002,1202456,114267,813169,862809,458512,1037667,203512,698807,860951,942494,321180,647924,456381,388278,507826,673474,834547,955899,135861,489365
metaproteome,P27_C-F420769,GPM+22,negative,27859,1487298,127481,978735,1005399,530931,1267105,249108,838743,954912,1155964,372706,740281,583768,459769,679910,812839,985811,1153716,165367,558339
metaproteome,P28_A-F420774,GPM+22,negative,17068,834736,77414,582666,534663,342287,759298,128892,489169,575682,693632,229353,493409,316243,290411,363082,543472,572299,632319,110516,385305
metaproteome,P28_B-F420779,GPM+22,negative,16017,815341,73613,561452,518780,323492,718365,129776,466852,546456,665509,217982,470373,309868,283149,352925,522374,556063,598538,108417,365323
metaproteome,P28_C-F420784,GPM+22,negative,16174,784769,73545,552026,503351,322555,708841,120100,459569,546107,644788,217511,470046,293954,273213,329338,509512,537573,591122,105033,366881
metaproteome,P30_A-F420789,GPM+22,negative,26355,1296721,139696,901732,913194,505946,1152685,202771,752314,943378,974535,359647,758950,493027,431291,481086,807801,932405,1019895,166969,588012
metaproteome,P30_B-F420794,GPM+22,negative,26398,1349840,140711,941216,942039,523735,1199526,212082,766596,962134,1018858,366006,788028,519613,448511,513628,838063,972844,1061717,174522,610384
metaproteome,P30_C-F420799,GPM+22,negative,24074,1228829,126785,863193,864733,478562,1090432,193966,700729,882124,925411,332192,720298,472699,412455,457841,765797,887492,968073,159870,557450
metaproteome,P31_A-F420804,GPM+22,negative,27400,1390125,151014,855577,928743,465725,1132482,210385,757620,877211,1008911,373975,624309,500005,415157,555188,692924,845224,1011004,133982,462496
metaproteome,P31_B-F420809,GPM+22,negative,43589,2188094,239348,1387191,1483066,740791,1821290,327728,1224917,1438291,1563809,606537,1017990,792305,663770,836768,1113126,1366477,1604607,209334,752062
metaproteome,P31_C-F420814,GPM+22,negative,52552,2680003,295746,1692675,1834388,924909,2239086,409507,1494655,1771691,1918265,741974,1247388,991993,809278,1038040,1350364,1685681,1992260,250175,913000
metaproteome,P32_B-F420822,GPM+22,negative,46178,2323928,279086,1528714,1660307,873826,2017167,361873,1398000,1657245,1691178,701464,1186351,878960,716260,906398,1254964,1551329,1740017,252254,883695
metaproteome,P32_C-F420827,GPM+22,negative,41672,2155903,250417,1458844,1524735,844560,1915550,342337,1304443,1563487,1617282,638856,1191139,832344,692667,854139,1258683,1496620,1635469,266642,904421
metaproteome,P33_A-F420832,GPM+22,positive,1905,122287,7767,67117,71968,36356,93907,23958,52261,42042,104871,21030,32989,55392,39691,77363,66632,62286,84291,14545,31009
metaproteome,P33_B-F420837,GPM+22,positive,2143,114997,7994,69178,78117,34256,82106,23596,57343,50235,105469,21166,36635,48136,37620,70721,57329,63044,80456,12357,28284
metaproteome,P33_C-F420842,GPM+22,positive,2460,134200,9384,82079,86334,45138,109067,26075,70634,61273,126884,27038,47866,61250,46228,85726,77126,80112,100472,16401,39352
metaproteome,P35_A-F420862,GPM+22,positive,13194,708729,59650,502147,485218,296471,657066,109847,418829,503975,581678,194737,448493,276578,244039,289640,461569,514297,550343,105202,342228
metaproteome,P35_B-F420867,GPM+22,positive,18796,995925,85968,709247,675040,422477,940015,151687,602368,716946,817783,276909,649794,391388,349007,406036,669610,731891,778354,150622,494195
metaproteome,P35_C-F420872,GPM+22,positive,21010,1125555,99861,795158,756953,475463,1053480,174751,676263,803499,916082,312766,726724,441715,390608,455301,751177,823759,872365,169835,553028
metaproteome,P36_A-F420877,GPM+22,positive,16815,1031153,88543,772548,716953,428265,1001813,154171,612844,767053,848266,285122,707561,408497,377071,415469,762657,836355,843979,172627,525915
metaproteome,P36_B-F420882,GPM+22,positive,15611,929974,77035,699195,638278,388328,911375,139028,553718,688119,768463,256375,647009,369665,342779,376331,702743,761534,765001,157505,480662
metaproteome,P36_C-F420887,GPM+22,positive,17712,1048226,95371,770284,726268,427442,1008796,156729,619081,768882,839836,293871,691753,411106,373968,411872,746715,829897,854251,166825,510897
metaproteome,P37_A-F420892,GPM+22,positive,43529,2347835,255142,1622935,1683842,953997,2112382,391214,1416351,1724655,1755251,677360,1361361,918888,758286,927868,1347953,1677411,1890571,280932,987936
metaproteome,P37_B-F420897,GPM+22,positive,40766,2241597,239845,1523925,1594092,878032,1959072,376677,1327849,1616742,1668995,624616,1262816,877481,724068,886383,1268787,1585238,1768777,263733,923529
metaproteome,P37_C-F420902,GPM+22,positive,47386,2476558,288949,1716552,1831879,987074,2211850,417366,1539747,1866841,1837141,730530,1408620,965573,796518,949105,1390524,1767800,2006821,277250,1024018
metaproteome,P38_A-F420907,GPM+22,positive,52093,2655655,252882,1724607,1828635,909710,2208147,473455,1447619,1618177,1925663,675429,1175180,1047258,805975,1088661,1354287,1635444,1968392,286243,900346
metaproteome,P38_B-F420912,GPM+22,positive,56183,3030920,294715,1982672,2090156,1054048,2502276,562316,1657353,1843042,2180002,770420,1324695,1227405,917131,1235919,1532847,1850985,2251062,328957,1031311
metaproteome,P38_C-F420917,GPM+22,positive,54594,2879606,277833,1871616,1987360,988578,2359476,531301,1561825,1734773,2077429,731463,1224920,1161835,869221,1189597,1443837,1732235,2130959,305728,959634
metaproteome,P39_A-F420922,GPM+22,positive,55135,2802600,337005,1889605,2064318,1076186,2494327,455702,1720326,1982898,2106480,863823,1434268,1078930,889128,1135981,1467179,1876636,2164308,299026,1094874
metaproteome,P39_B-F420927,GPM+22,positive,46194,2305253,273312,1560419,1685221,902048,2055094,376476,1410535,1642836,1762899,702139,1200651,893988,740231,944176,1247341,1556547,1783503,257453,920575
metaproteome,P39_C-F420932,GPM+22,positive,51359,2644685,292562,1789419,1912651,1013717,2332417,428984,1600840,1827532,2040609,785497,1346788,1029816,839122,1097663,1433651,1774529,2070469,289286,1039091
metaproteome,P40_A-F420937,GPM+22,positive,19143,1172284,100348,803321,726528,459962,1008876,160916,639901,767603,885113,278863,703065,435384,376455,432855,732063,869027,901109,166366,548111
metaproteome,P40_B-F420942,GPM+22,positive,19241,1205658,100537,819786,748272,467036,1034571,168403,647309,775559,913003,280169,705560,443267,388224,441338,751963,887238,916009,170457,550013
metaproteome,P40_C-F420947,GPM+22,positive,15996,952310,80359,661363,599563,386891,837912,134387,534082,639131,727635,230773,592028,351002,315949,352698,612885,720333,736449,137601,453987
metaproteome,P12_B-F420952,GPM+22,positive,36885,2051498,216194,1455034,1489328,778434,1849090,326774,1206538,1481686,1558852,553944,1216642,775482,667224,769463,1275070,1558469,1644302,279895,898899
metaproteome,P32_A-F420988,GPM+22,negative,42032,2212312,252892,1512325,1560621,865879,1982193,347531,1345692,1595177,1668693,659478,1237300,850852,713871,874038,1316559,1559282,1688660,278127,933131
metaproteome,P15_C-F420992,GPM+22,negative,22821,1162405,102003,759084,736503,417342,969163,170105,624769,789297,817830,293563,603743,408319,362080,447307,626710,788773,877401,130409,433880
