protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
metaproteome,P04_B-F420273,GPM+22,positive,71332,4288941,892799,2873299,3532861,1697355,3974749,830314,2733168,3297901,3565279,1196954,2192246,2342931,1625109,1974739,2778053,3087922,3729689,549895,1681924
metaproteome,P03_C-F420277,GPM+22,positive,51481,4255139,1687481,3162054,3482694,1931439,4793084,1083825,2563797,3014442,4375208,951517,2491292,3130897,2258760,2332298,3680422,3822686,4169731,801871,1966459
metaproteome,P29_A-F420291,GPM+22,positive,40568,3564554,2336629,2716201,2693562,1666810,4977961,1206380,1843738,1800627,3940282,627253,2132361,3285531,2227658,2355306,3973243,3716969,3722125,894985,1616677
metaproteome,P29_B-F420302,GPM+22,positive,38595,3225954,2116297,2561772,2333578,1506822,4525283,1134638,1697662,1411746,3686098,583655,2061347,3216202,2011987,2242236,3991477,4229701,3405117,941425,1507187
metaproteome,P29_C-F420311,GPM+22,positive,36593,2602603,1581396,2048101,1945615,1274879,3581076,899710,1424968,1290146,3001676,518643,1678879,2461062,1644258,1795871,3122179,3191069,2702433,711887,1236055
metaproteome,P24_A-F420324,GPM+22,negative,70103,7498765,2053163,5473774,7857898,3066756,7493621,1635969,5369217,7112348,6859539,1650870,3906008,6403229,3219714,4528849,6682450,6996038,8584447,1352013,3223969
metaproteome,P24_B-F420329,GPM+22,negative,67478,7160729,1876153,5250716,7237492,2864019,7086386,1573840,5049257,6430292,6553775,1582954,3685837,5860424,3032488,4423217,6212322,6579601,7951901,1289803,3032870
metaproteome,P04_A-F420336,GPM+22,positive,71981,4511855,984638,3033080,3664935,1793112,4233367,884107,2828518,3419685,3790023,1217524,2343007,2465474,1735575,2121220,3024999,3258833,3932543,618279,1813091
metaproteome,P04_C-F420338,GPM+22,positive,70983,4420527,947446,2979772,3618541,1768071,4129208,869817,2793033,3396295,3757472,1192960,2322645,2415529,1737695,2094735,2997153,3189255,3842733,608804,1804631
metaproteome,P24_C-F420341,GPM+22,negative,70408,7052987,1941951,5292547,7462020,2935131,7181628,1588290,5271437,6802539,6586842,1622284,3778071,5970283,3093303,4328496,6373873,6776704,8081789,1287241,3115136
metaproteome,P05_A-F420346,GPM+22,positive,51400,3271485,822019,2386115,2729806,1446585,3404546,711717,2104648,2535634,3069169,819127,1951811,2175022,1430357,1711860,2729555,2882110,3167445,568460,1549153
metaproteome,P05_B-F420351,GPM+22,positive,56912,3532575,870998,2558837,2985902,1552595,3642186,778930,2299021,2721194,3331586,914257,2039887,2333057,1525847,1864422,2852924,3017779,3420447,585846,1620459
metaproteome,P05_C-F420356,GPM+22,positive,42104,2974678,1090264,2128229,2407303,1313824,3327747,714852,1756516,2109048,2852291,672157,1721897,2130733,1401046,1561464,2529367,2535325,2936546,538695,1378575
metaproteome,P06_B-F420367,GPM+22,positive,72953,5576637,946542,5387019,5544823,2549625,6672320,1227184,5113610,5974398,7180971,1486616,3335349,3291781,3942280,3636513,4589070,6144926,5767989,678824,2346606
metaproteome,P06_C-F420372,GPM+22,positive,67154,5104084,835129,5101630,5302849,2362094,6286997,1150054,4966141,5758902,6965286,1366213,2997599,3064186,3918915,3514957,4205003,5893495,5376455,588024,2079021
metaproteome,P06_Z-F420377,GPM+22,positive,67616,5171213,842183,4873533,5028138,2293204,6085845,1126318,4597385,5331963,6485310,1344664,2952773,3026671,3548505,3362988,4139432,5545744,5256160,630445,2091889
metaproteome,P07_A-F420382,GPM+22,positive,43721,3024135,1130414,2290259,2295218,1404080,3448217,742181,1773558,2041056,2960456,665445,1975678,2055014,1481141,1612957,2627833,2687625,2892918,642161,1463207
metaproteome,P07_B-F420387,GPM+22,positive,47458,3390679,1164482,2638664,2788480,1610729,3879592,808285,2175593,2565107,3384930,787580,2344548,2432508,1696250,1853192,3046467,3230465,3353366,694511,1716566
metaproteome,P07_C-F420393,GPM+22,positive,42655,3040106,1106478,2344456,2438761,1453919,3521241,741939,1875987,2217669,3061523,676168,2037620,2147522,1545524,1662534,2733788,2759345,2993898,648717,1529369
metaproteome,P08_A-F420398,GPM+22,positive,54310,4478876,838875,3331046,4559743,1872107,4236010,886220,3352758,4395261,3938439,1100602,2510866,3307434,1755857,2493164,3776099,4093806,4835430,763182,2015895
metaproteome,P08_B-F420403,GPM+22,positive,49186,3946320,734120,2965578,3912481,1690555,3779044,797834,2950223,3839238,3572039,963147,2311392,2820447,1607371,2213458,3408297,3627424,4173443,696010,1832127
metaproteome,P08_C-F420408,GPM+22,positive,56665,4237454,977383,3164793,3924576,1749291,4153276,874796,2955394,3768069,3771964,1030542,2354566,2866502,1762194,2257399,3377051,3698055,4315271,695511,1851393
metaproteome,P09_A-F420413,GPM+22,positive,52750,3871922,1386943,2690436,3020814,1565584,4123247,907733,2187166,2601455,3491126,850245,2071182,2620015,1740334,1937414,3059783,3237080,3653977,662283,1601803
metaproteome,P09_B-F420419,GPM+22,positive,56083,4015511,1445941,2792595,3138248,1636659,4278726,949001,2315360,2715056,3679921,895538,2143444,2740209,1835699,2039328,3196019,3423779,3771732,684500,1647564
metaproteome,P09_C-F420424,GPM+22,positive,45505,3259832,1250770,2295806,2438715,1350783,3551506,799156,1849361,2092249,3088504,709183,1807072,2187521,1553612,1660317,2637856,2776638,3034555,583534,1402991
metaproteome,P10_A-F420430,GPM+22,negative,54387,3416717,718264,2398416,2680235,1369819,3332639,689245,2140036,2419581,2888918,871750,1792170,1901967,1299965,1682159,2384658,2573513,3023146,503009,1404659
metaproteome,P10_B-F420442,GPM+22,negative,39959,2413946,435278,1779386,1975828,1053380,2426889,493050,1643453,1859315,2190322,622046,1437404,1412217,985860,1281562,1879909,1993859,2237782,401862,1115264
metaproteome,P10_C-F420445,GPM+22,negative,45458,2649706,456212,1918338,2167139,1132711,2671806,539551,1801053,2011631,2382833,702535,1522116,1517134,1071901,1389517,2002637,2149720,2421101,425385,1183299
metaproteome,P11_A-F420469,GPM+22,positive,47462,3243410,1109885,2580379,3091066,1530477,3630559,827434,2338505,2672844,3124803,829199,1996943,2481488,1487088,1987777,2903432,2839317,3518756,698774,1487050
metaproteome,P11_B-F420474,GPM+22,positive,42671,2383168,826620,2028629,2144159,1270576,2863498,669195,1769996,1899407,2409847,599723,1747836,1898283,1116641,1627714,2447180,2229150,2671630,699381,1195787
metaproteome,P11_C-F420479,GPM+22,positive,51464,3397551,1361684,2730148,3023897,1661550,4050784,931335,2319131,2563247,3323300,801724,2208894,2699982,1598991,2200784,3244972,2966020,3703854,866203,1569445
metaproteome,P12_A-F420484,GPM+22,positive,53158,4430001,789538,3466394,4305209,1939256,4376254,929732,3191704,4012584,4067899,1100693,2731617,3117973,1841987,2455118,3830443,4251582,4711492,846786,2119681
metaproteome,P12_C-F420506,GPM+22,positive,52683,4859189,1040341,3742499,5050223,2093286,4829374,1048384,3599860,4644581,4502168,1162483,2863750,3760048,2058489,2851944,4336308,4702925,5418852,931376,2274142
metaproteome,P13_A-F420514,GPM+22,positive,135020,7136866,1041163,4740026,5549714,2602386,6053037,1234688,4475512,5141495,5220325,2302244,3164960,2853924,2245395,2873220,3482069,4533518,5384085,619271,2448628
metaproteome,P13_B-F420522,GPM+22,positive,123557,6627155,1006838,4420481,5213168,2490970,5684272,1169603,4218998,4805626,4924329,2180055,2974485,2684336,2122033,2700995,3238823,4270344,5035134,585578,2297003
metaproteome,P13_C-F420527,GPM+22,positive,121803,6757453,1011539,4507762,5269310,2513440,5787214,1181976,4225589,4852913,4969467,2191704,3013066,2755407,2145221,2763137,3306130,4364214,5113538,609358,2348695
metaproteome,P14_A-F420533,GPM+22,positive,80482,4192326,667661,2802700,3247207,1632371,3741674,749597,2641087,2971742,3303575,1255541,2100089,1798728,1513831,1808622,2331686,2801939,3348617,427342,1536583
metaproteome,P14_B-F420538,GPM+22,positive,83144,4281184,736710,2869780,3279738,1713770,3880557,797055,2705577,3035612,3410075,1283175,2213928,1932109,1587149,1864936,2451223,2945723,3484278,461840,1626716
metaproteome,P14_C-F420543,GPM+22,positive,68995,3869897,667131,2647341,3057438,1600560,3576580,736323,2529331,2838059,3187814,1124274,2093582,1933141,1507516,1813024,2474380,2852986,3299159,496649,1564723
metaproteome,P15_A-F420548,GPM+22,negative,48737,5025079,1576057,3975916,5342152,2345958,5420001,1269317,3847333,4789951,4952460,1091517,3062212,4437372,2437862,3485787,4983776,4948119,5960035,1174837,2369117
metaproteome,P15_B-F420553,GPM+22,negative,78308,4310241,754182,2981286,3671647,1746448,3962755,820852,2893479,3351765,3564067,1253270,2252841,2233578,1662646,2054773,2731545,3167028,3795785,525778,1677856
metaproteome,P16_A-F420579,GPM+22,positive,58232,3973346,1321150,2974128,3212063,1824639,4242640,968036,2412364,2928644,3691710,967329,2430768,2648583,1852423,2072605,3223352,3305740,3789713,762526,1832006
metaproteome,P16_B-F420584,GPM+22,positive,51245,3629413,1341274,2784149,2886861,1745119,4038216,916013,2201638,2582878,3428644,877227,2313577,2561090,1731754,1925230,3017501,3091750,3566067,756354,1737404
metaproteome,P16_C-F420589,GPM+22,positive,44056,3197392,1488731,2416354,2347717,1546155,3840412,867899,1792093,2058736,3101371,701350,2041577,2317340,1646384,1709663,2730792,2712400,3156688,688529,1516763
metaproteome,P17_A-F420594,GPM+22,negative,67203,4642991,1761141,3475199,3763751,2109286,5283481,1190806,2908768,3255115,4384905,1120179,2793457,3417261,2118507,2637089,4046719,4185005,4630074,988203,2094212
metaproteome,P17_B-F420600,GPM+22,negative,68793,4331176,1753235,3268312,3247351,2036828,5069789,1130554,2638333,2809080,4019595,1106169,2696566,2999123,1976292,2350480,3630298,3755592,4147322,943941,1984842
metaproteome,P17_C-F420605,GPM+22,negative,67474,4264756,1695370,3179138,3168096,1956580,4927043,1095907,2542654,2721138,3938233,1070147,2584732,2874604,1918452,2289492,3535003,3598466,4033333,900488,1911894
metaproteome,P18_A-F420610,GPM+22,positive,53293,3210123,475952,2405103,2762416,1370649,3352838,662985,2356811,2651261,3225510,833059,1849423,1942805,1540061,1875544,2476542,2919544,2982935,460010,1335570
metaproteome,P18_B-F420615,GPM+22,positive,50678,3009720,424693,2295010,2619934,1321745,3240327,620312,2287126,2564718,3085219,799036,1784388,1809538,1482492,1743947,2367023,2824140,2850826,432519,1285078
metaproteome,P18_C-F420620,GPM+22,positive,47800,2605919,388034,2055738,2425089,1185166,2833883,555581,2124460,2410582,2812848,719089,1557466,1609139,1389921,1587693,2075317,2499339,2527821,364940,1118803
metaproteome,P19_A-F420625,GPM+22,positive,66285,5006674,1284036,3614359,4554986,2060630,4896926,1099795,3278005,4189934,4443630,1208361,2732930,3349753,2096048,2567988,3839499,4163399,4973812,794297,2097651
metaproteome,P19_B-F420630,GPM+22,positive,63433,4475388,870047,3326194,4091299,1898422,4249673,942615,3072898,3904136,3915968,1150110,2584270,2856039,1793878,2274689,3432885,3864706,4398295,733662,1974581
metaproteome,P19_C-F420653,GPM+22,positive,58432,4339464,1118061,3144512,3889775,1795414,4258289,953403,2809728,3618518,3820693,1039284,2408211,2818383,1820886,2200656,3320721,3634349,4259196,700856,1837911
metaproteome,P20_A-F420658,GPM+22,positive,45728,3275215,1049324,2344177,2681023,1381427,3479378,741970,2008644,2347486,3078478,752970,1804292,2189023,1499985,1707922,2622373,2679602,3118080,539902,1411585
metaproteome,P20_B-F420663,GPM+22,positive,39602,2968845,931425,2164352,2407859,1278779,3191320,672927,1832220,2126396,2790190,685610,1696401,2015978,1391130,1566700,2420818,2470806,2854988,516515,1334453
metaproteome,P20_C-F420668,GPM+22,positive,45186,3303943,960258,2387925,2761119,1382838,3464082,733514,2116393,2475679,3114662,770435,1784535,2254722,1508223,1766683,2620944,2747902,3193628,535772,1414140
metaproteome,P21_A-F420674,GPM+22,positive,74770,4209978,1047649,2903859,3314441,1660461,4089419,873619,2588947,3060483,3603226,1133163,2190573,2280477,1701692,2013452,2848544,3056586,3616809,593708,1668075
metaproteome,P21_B-F420679,GPM+22,positive,73395,4383713,1096990,3029171,3612701,1734710,4235848,906998,2750394,3360788,3770971,1167788,2282903,2536277,1792797,2112745,3061087,3252302,3882822,620291,1736316
metaproteome,P21_C-F420689,GPM+22,positive,74134,4507023,1130637,3080428,3740614,1763615,4302861,921439,2816092,3432186,3818600,1188210,2304628,2663083,1793101,2152473,3122695,3366615,4037171,627793,1759574
metaproteome,P22_A-F420694,GPM+22,positive,69947,4555687,1264293,3241844,3863784,1872611,4786559,993916,2742161,3380289,4114525,1172030,2455813,2673610,2024634,2327846,3528034,3673127,4098864,671222,1868456
metaproteome,P22_B-F420701,GPM+22,positive,68154,3880257,713391,2758923,3184510,1558402,3693920,740955,2467465,2959919,3236165,1123870,2075458,1921307,1443997,1796497,2578079,2970610,3319569,525937,1554437
metaproteome,P22_C-F420706,GPM+22,positive,78172,4725801,1153313,3325686,3773957,1944801,4724827,977412,2889188,3392940,3969489,1330447,2527351,2493436,1837738,2244502,3162413,3515734,4055242,683994,1890620
metaproteome,P23_A-F420711,GPM+22,negative,48729,4806815,1888719,3663645,4573509,2106418,5453217,1271588,3227316,3837950,4907576,1015497,2815336,4251896,2411388,3088628,4918072,4900804,5330395,1066672,2166400
metaproteome,P23_B-F420716,GPM+22,negative,49366,4492449,1937246,3499560,3951500,1990588,5350997,1264159,2869569,3138025,4712198,936267,2770676,3828346,2319371,2936085,4797063,4579746,4822624,1117012,2047194
metaproteome,P23_C-F420721,GPM+22,negative,49916,3926408,1940975,3078655,3104403,1821768,4912857,1171420,2352360,2391971,4217287,848100,2504070,3330707,2150076,2470288,4138594,4063323,4064594,983305,1832050
metaproteome,P25_A-F420726,GPM+22,negative,74528,5011899,1499805,3471882,4071553,2086501,5041983,1135859,3046193,3691544,4542815,1239160,2640562,3224350,2192328,2564516,3744040,3933690,4670695,774621,2057306
metaproteome,P25_B-F420731,GPM+22,negative,75604,4803669,1385544,3355263,3949665,2035411,4810662,1084686,2954639,3622930,4413484,1200846,2571472,3000765,2114521,2476119,3597680,3763294,4421543,740478,1987522
metaproteome,P25_C-F420736,GPM+22,negative,73189,4965782,1506339,3490549,4097408,2093795,5025178,1133628,3035012,3751431,4532110,1209268,2662063,3248176,2202449,2548383,3766493,3980203,4685786,781907,2059036
metaproteome,P27_A-F420759,GPM+22,negative,63419,9847177,2566801,7302569,12290991,4022171,9129893,2303357,7632315,11021866,9797838,2239955,5173649,8461000,4986036,6672135,9276871,9613530,11459079,1759415,4146786
metaproteome,P27_B-F420764,GPM+22,negative,58168,9094647,2567659,6709287,11122950,3753732,8510217,2170034,6833418,9837556,9139856,2069944,4826758,7658991,4734512,6164953,8609192,8864896,10391991,1637314,3806783
metaproteome,P27_C-F420769,GPM+22,negative,57876,8700780,2469943,6426686,10633674,3608749,8295660,2064199,6614743,9342984,8750018,1850534,4563917,7646037,4453242,5944003,8210801,8571284,10136562,1565046,3626021
metaproteome,P28_A-F420774,GPM+22,negative,41838,3680829,1587003,2959130,3458426,1788069,4408079,1015309,2562400,3010561,3760646,766811,2355687,3378196,1873922,2444963,3854680,3783468,4278335,935495,1796913
metaproteome,P28_B-F420779,GPM+22,negative,42163,4112616,1652895,3336114,4104176,1972850,4829173,1117641,3023166,3629213,4196944,859605,2609538,3874348,2058006,2824009,4355468,4328670,4919071,1053300,2012269
metaproteome,P28_C-F420784,GPM+22,negative,40971,3692069,1566899,2974995,3545386,1797813,4386863,1011448,2602540,3104124,3727232,772216,2377515,3455495,1840520,2458690,3883133,3831841,4354312,952746,1815502
metaproteome,P30_A-F420789,GPM+22,negative,45277,2992567,1340010,2331026,2213383,1363948,3621325,823424,1711845,1814899,2901863,658415,1936951,2092118,1459357,1700864,2886618,2559331,2971506,738947,1432758
metaproteome,P30_B-F420794,GPM+22,negative,46563,3234035,1522481,2531680,2340596,1431304,4000515,907748,1790563,1840291,3162077,675750,2082123,2285021,1580875,1889313,3208377,2784820,3210446,840695,1517586
metaproteome,P30_C-F420799,GPM+22,negative,43843,2875118,1440448,2248615,1991218,1313364,3602381,828087,1532814,1541660,2805718,603357,1892508,2026592,1450219,1627029,2828525,2456385,2827055,745003,1369805
metaproteome,P31_A-F420804,GPM+22,negative,41665,3003973,1171221,2030377,2370051,1229709,3193192,721269,1646217,1928069,2784411,631740,1524191,2069310,1419878,1613365,2413960,2365688,2850909,479221,1165609
metaproteome,P31_B-F420809,GPM+22,negative,56811,4311460,1358174,2984290,3710107,1727454,4325326,953277,2612645,3202182,3846039,968974,2183077,2991781,1892167,2300177,3387998,3511015,4213979,683584,1717580
metaproteome,P31_C-F420814,GPM+22,negative,67735,4825070,1604229,3368688,3901925,1923846,5007301,1081796,2832197,3384532,4426579,1101153,2405744,3121248,2265965,2494033,3578904,3902645,4513230,684271,1830774
metaproteome,P32_B-F420822,GPM+22,negative,63677,4342169,1003886,3180856,3923808,1860043,4343790,953498,2990762,3649350,3986926,1220115,2480777,2802854,1898163,2403240,3604990,3868610,4143066,749908,1871306
metaproteome,P32_C-F420827,GPM+22,negative,57342,3703564,847859,2737310,3101149,1630978,3675147,819671,2477907,2945097,3406555,1062536,2238408,2275175,1624688,1977504,3042622,3359719,3389559,676218,1665723
metaproteome,P33_A-F420832,GPM+22,positive,37423,5041724,4407941,3546227,3195238,2163571,7221208,1762887,1969532,1810778,5357014,621417,2664220,5306698,3245985,2915735,5368726,5594653,5398760,1233606,2130371
metaproteome,P33_B-F420837,GPM+22,positive,30719,3166934,2525422,2450972,2068821,1369684,4531808,1149221,1470058,1133465,3506385,446053,1899598,3363399,1982926,2071786,3896520,4140970,3455575,957514,1404360
metaproteome,P33_C-F420842,GPM+22,positive,30683,2827261,2112086,2163779,1895333,1303917,3959726,995021,1401114,1151595,3168628,448728,1697739,3087609,1817996,1795224,3368192,3948435,3095134,786811,1288961
metaproteome,P35_A-F420862,GPM+22,positive,35370,1955328,537387,1626841,1685424,1070313,2271250,507722,1427477,1604798,1963640,496625,1453279,1446155,908723,1247123,1866455,1753850,2074317,524875,1006971
metaproteome,P35_B-F420867,GPM+22,positive,39962,2670891,984105,2090516,2216124,1330918,3126281,689817,1740792,1996763,2664966,609135,1794047,2041195,1312619,1568755,2485800,2383654,2773882,636965,1316480
metaproteome,P35_C-F420872,GPM+22,positive,42705,2878114,996944,2253302,2432224,1432710,3333767,735354,1911412,2208726,2875697,668219,1932483,2169318,1407553,1696159,2675631,2571384,2976286,672032,1420811
metaproteome,P36_A-F420877,GPM+22,positive,41900,2279411,687600,2024604,1702170,1378403,2828300,618535,1568207,1582627,2405130,660942,1940976,1662758,1165751,1414411,2232816,2189436,2341856,694953,1350869
metaproteome,P36_B-F420882,GPM+22,positive,41730,2202859,708273,1952419,1641176,1333142,2780564,612447,1514383,1525068,2354385,627310,1865224,1646704,1151855,1377607,2200845,2167467,2279113,672087,1298016
metaproteome,P36_C-F420887,GPM+22,positive,39961,2150911,652702,1845158,1580741,1236654,2615605,560109,1435605,1482018,2202020,607974,1735421,1507413,1073204,1266717,2031538,2043570,2159079,604686,1209141
metaproteome,P37_A-F420892,GPM+22,positive,56971,3634608,623266,2661512,3223326,1591634,3522725,744552,2500913,3116666,3150509,965605,2154893,2263182,1433839,1888002,2768809,3157277,3546430,594930,1619236
metaproteome,P37_B-F420897,GPM+22,positive,52809,3548778,618355,2576369,3253556,1521273,3362271,728627,2458694,3123952,3094295,906811,2040807,2312691,1412694,1873800,2734345,3099738,3528068,575300,1548407
metaproteome,P37_C-F420902,GPM+22,positive,58763,4132696,753723,3055591,4036647,1787828,3950717,848021,3023716,3848518,3596540,1083124,2388602,2843732,1625108,2212482,3287182,3712775,4316177,675896,1836796
metaproteome,P38_A-F420907,GPM+22,positive,62829,3758748,748209,2555261,2906253,1376016,3501427,775058,2180700,2504681,3134463,887637,1745044,2023351,1436021,1835618,2489369,2750282,3198383,498401,1362117
metaproteome,P38_B-F420912,GPM+22,positive,65817,4326133,1065166,2948638,3267981,1602580,4171418,946432,2434088,2761876,3578375,982754,1985884,2454212,1686474,2074978,2861028,3122591,3724819,591265,1586284
metaproteome,P38_C-F420917,GPM+22,positive,64427,4179804,1053491,2836898,3172223,1540152,4026950,918189,2333914,2648663,3480982,948722,1891854,2394676,1636627,2030897,2780478,3007415,3607826,569637,1518404
metaproteome,P39_A-F420922,GPM+22,positive,76037,6067442,1482667,4431918,5988449,2515942,5925888,1319192,4291125,5437012,5744859,1531897,3164369,4181545,2761998,3460811,4769700,5350532,6078823,927779,2507834
metaproteome,P39_B-F420927,GPM+22,positive,74224,5887723,1627631,4260240,5587739,2482799,5801286,1352959,3967864,5006282,5698116,1429177,3122601,4062961,2774927,3362386,4737467,5177025,5782867,941608,2466157
metaproteome,P39_C-F420932,GPM+22,positive,80447,7076588,1738344,5158737,6989070,2913826,6794075,1585092,4914123,6341550,6786382,1798077,3729363,4885117,3200028,4192133,5936328,6258506,7155584,1159212,2972817
metaproteome,P40_A-F420937,GPM+22,positive,44900,7041833,2706010,5438807,7246868,3040888,7588577,1849269,4846313,6343433,7378513,1684321,3986379,5822557,3782662,4549551,7218361,7046328,7886434,1455586,3213891
metaproteome,P40_B-F420942,GPM+22,positive,42945,5915852,1757736,4576359,6153446,2545856,5952723,1484946,4179068,5527871,6096371,1570149,3424632,4564110,2997877,3822060,6077578,5976411,6464530,1219917,2728408
metaproteome,P40_C-F420947,GPM+22,positive,40295,5432649,1888316,4220324,5476173,2383191,5730000,1430535,3727171,4823596,5654885,1387395,3189024,4373660,2815837,3526232,5739686,5612389,6012793,1177528,2533443
metaproteome,P12_B-F420952,GPM+22,positive,50243,4630395,896465,3599436,4896681,2006254,4520606,998139,3517116,4594944,4335574,1123808,2758625,3579462,1979970,2768502,4194770,4536118,5189192,895695,2205285
metaproteome,P32_A-F420988,GPM+22,negative,60024,4176760,874597,3167688,3793892,1856540,4140916,917271,2996141,3624654,3925594,1194424,2551895,2774693,1843347,2366858,3603520,3984316,4074725,793437,1907930
metaproteome,P15_C-F420992,GPM+22,negative,51135,4933070,1512844,3891880,5226947,2340524,5240974,1232020,3732519,4747088,4828886,1095077,3061088,4329926,2394850,3316157,4831519,4816002,5805598,1143602,2342214
