protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
refseq,145262,Methanothermobacter thermautotrophicus,NA,3421,72207,11612,58062,80042,35224,77845,18066,74875,44158,91669,29323,31620,41665,18082,66691,59486,47787,75236,7819,30949
refseq,2180,Methanothermus fervidus,NA,1303,23007,5053,19553,28939,14901,25863,6531,38668,40980,34268,8962,18793,15752,6276,15998,20638,17747,27633,2812,14269
refseq,2317,Methanosphaera stadtmanae,NA,2187,36641,8470,44418,48748,26040,43260,12254,76037,59975,60992,16194,58201,22790,18862,21495,46773,51336,46099,4077,32795
refseq,145263,Methanothermobacter marburgensis,NA,1702,35778,5886,28643,40143,17850,38252,8926,37591,23630,45328,14358,16028,20580,8929,32070,29547,23936,37651,3767,15374
refseq,42879,Methanococcus aeolicus,NA,1490,23660,6212,24601,32749,16023,29216,6996,47302,41845,38017,11476,30707,15154,7774,12942,23699,21116,26651,2701,18114
refseq,83171,Methanocaldococcus fervens,NA,1562,25520,5779,24779,38928,18258,28854,6420,44736,45670,41429,9939,22547,15295,6341,17081,19562,17976,31776,3049,18438
refseq,67760,Methanocaldococcus infernus,NA,1442,21758,5265,20345,37497,17026,25958,5766,41105,42566,41711,8046,19006,13962,5043,17433,19546,15332,28211,2618,17518
refseq,2190,Methanocaldococcus jannaschii,NA,1787,27297,6448,27519,43195,21069,31501,7142,52275,51751,47006,11035,26185,16693,7213,19081,22326,20117,33775,3619,21708
refseq,644281,Methanocaldococcus sp. FS406-22,NA,1812,28650,6827,28214,44054,21662,32884,7493,53571,52312,48369,11422,26433,17483,7389,19756,22945,20920,35303,3783,22375
refseq,73913,Methanocaldococcus vulcanius,NA,1706,26183,6529,27061,41355,20419,31567,7394,51041,50993,46282,10853,26372,16906,7437,18745,23509,20977,33755,3516,20727
refseq,155863,Methanothermococcus okinawensis,NA,1566,23539,6226,25208,33204,16878,29189,7245,47658,45498,39905,11247,31367,15572,6772,14722,23716,20586,28902,2978,19885
refseq,2187,Methanococcus vannielii,NA,1672,25385,6324,25180,38377,21001,31703,7393,47791,45479,44641,11835,28933,16236,8769,15298,31081,23400,32266,2913,18580
refseq,2188,Methanococcus voltae,NA,5409,89112,22662,98134,130471,62594,104572,24577,159579,155404,151584,42454,123884,53048,34259,48988,105263,87584,107935,10094,73332
refseq,39152,Methanococcus maripaludis,NA,24069,410223,98667,425501,605101,319571,489747,109954,700609,652366,673751,185028,446476,245810,138318,222774,480306,378691,503834,50957,302225
refseq,2320,Methanopyrus kandleri,NA,1780,42236,6688,29422,50970,14459,40631,9710,24273,20406,50999,9612,9602,27535,7106,42293,23351,23301,52939,6262,14195
