protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
Shallow,CP003843.1,GCA_000299395.1_ASM29939v1_genomic.fna.gz,NA,2188,29719,5433,30248,35634,22436,32505,9024,45373,43903,43389,12863,25089,19040,16091,17339,36694,28382,32701,4557,15690
Shallow,AFPU01000001.1,GCA_000220175.2_ASM22017v1_genomic.fna.gz,NA,1980,27993,5011,27628,31962,21230,30734,8681,45631,42149,41680,11831,24974,17801,15334,16515,34813,27087,30328,4254,15012
Shallow,DP000238.1,GCA_000200715.1_ASM20071v1_genomic.fna.gz,NA,2081,56295,6498,40382,39051,21675,58375,12304,36300,25806,50394,17679,18078,30775,14225,37949,42821,32170,43895,5098,18943
Shallow,CP011070.1,GCA_000956175.1_ASM95617v1_genomic.fna.gz,NA,2319,31192,5729,32740,38337,24222,34595,9685,49209,46965,46491,13428,27612,20354,17138,18304,40163,30005,34644,4848,16547
Shallow,CP010868.1,GCA_000875775.1_ASM87577v1_genomic.fna.gz,NA,2244,30303,5516,30553,36047,23411,33137,9354,45282,44410,44011,12911,24993,19586,16436,17984,36744,28320,33638,4677,16013
Shallow,CP007026.1,GCA_000812185.1_ASM81218v1_genomic.fna.gz,NA,1485,23202,3923,22516,28263,16989,25152,6745,33446,33935,32500,9989,19539,14154,11737,13427,27118,20806,24777,3397,11497
Shallow,LXWN01000000,GCA_003045125.1_CN25urea_metaspades_genomic.fna.gz,NA,1504,23571,3950,22710,28505,17192,25442,6846,33833,34334,32978,10143,19669,14294,11852,13567,27352,21021,25036,3430,11576
Shallow,LQMW01000000,GCA_001541925.1_ASM154192v1_genomic.fna.gz,NA,1763,23281,4283,23708,29284,17700,26129,7225,37287,36451,35088,10462,21156,14575,12877,13480,29614,22699,25949,3468,12161
Shallow,CP021324.1,GCA_002156965.1_ASM215696v1_genomic.fna.gz,NA,1708,23702,4410,24344,30184,18221,26740,7277,37861,37641,35405,10397,21837,15007,12955,13721,29952,22791,25920,3750,12709
Shallow,LGTD00000000.1,GCA_001674955.1_ASM167495v1_genomic.fna.gz,NA,2880,28577,5680,29848,35806,23227,31688,9102,46024,44389,44082,12813,26063,18613,15968,17255,37622,27412,32008,4703,15721
